id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
872,2.6558059493042097e-15,5.255876707162613e-14,1.511171152405663e-14,8.834761047737949e-12,8.680811061298477e-14,8.943476147648625e-15,4.687494899071991e-14,1.2889848282806443e-16,2.7942806954663556e-16,3.3367280292961876e-12,2.3214132368308627e-17,2.587020732998293e-15,4.2345360790059614e-16,2.2806952380907154e-16,2.2983408253830773e-13,1.1557835716052497e-14,6.899889624872944e-16,3.632187656807379e-16,4.1315343083599396e-18,1.6081955916697616e-13,2.4561467226388856e-13,1.248864293229568e-13,3.632037467277919e-15,1.1742512517898263e-10,5.011955888187963e-16,2.709687027980124e-14,8.875279851328077e-12,1.1835364502679746e-12,1.0186336396600382e-07,6.158805670314349e-12,7.73181468072178e-16,1.5722203053347705e-11,9.199883185177869e-16,5.66972197035625e-16,9.842565130979697e-13,2.8977775337089904e-16,6.075741794120404e-07,1.3141629277846345e-11,0.9999949932098389,4.344288754509762e-06,7.751062297426184e-14,6.686589216348127e-14,1.2951410777173322e-12,4.721613182899487e-13,1.0619542168511598e-15,1.9264989180745734e-13,1.7233529056928654e-12,7.322891425187716e-12,8.72124258661372e-13,9.18631265857167e-16,3.2753152967579524e-10,1.6292160329167693e-11,3.4695291344782886e-12,1.200356952507295e-13,5.460126708406454e-12,5.018166784886979e-11,1.7777102286433734e-14,5.474579990727424e-12,4.450489405309491e-15,3.534268418290548e-13,5.397041100569646e-15,3.038742556736064e-14,3.328091340858738e-15,4.3203678481984475e-13,1.0477221520921454e-11,4.3253231217005964e-17,4.486933103744226e-16,4.332677879664848e-14,6.249478712305745e-10,1.8022000179088865e-13,1.5930079817584662e-16,1.7882961923082735e-15,6.888716095628357e-15,5.944079457158649e-14,1.1274631944203917e-13,2.616139523439233e-14,1.4644091738931844e-14,6.199855539845483e-16,5.071018119171466e-15,9.962275795971642e-12,4.690533460363676e-15,5.811221295837221e-12,6.049163253640799e-11,4.641308604808048e-12,2.466271631362815e-10,4.9183638932415175e-12,1.0720881951327266e-17,3.5435241980269483e-12,4.273551930627888e-14,5.029082280282558e-14,7.354942935071385e-13,1.2290708626552852e-17,3.152612177391434e-13,1.8895513049164406e-16,2.313355670219286e-13,5.07966981957384e-16,2.574103374897163e-09,9.53536011305859e-16,2.177647676711216e-14
880,4.685050700799394e-14,1.7162560401442952e-16,2.3707428557639832e-18,7.730562744849914e-14,3.617648579789731e-14,1.5493107413402413e-20,3.4222098896016795e-13,1.15773250361495e-11,2.7347424325085967e-10,8.841344197121372e-16,2.5441557749417143e-09,6.219901482751311e-09,3.6731368169284906e-08,1.4583802915302257e-12,8.74378802868947e-13,5.818569481990472e-16,3.4909398835946e-16,1.3742100752960843e-14,6.884035008702938e-11,5.354505024190376e-19,2.8506034865927177e-08,6.878460773363049e-21,7.525064772695433e-12,1.76119942197836e-13,3.122949010503362e-09,2.0814683243361757e-16,9.525771700095672e-16,1.6808740197151921e-22,2.857344691257514e-14,4.59759444057517e-12,5.760597805926559e-15,1.5860177430995766e-17,1.3475204793949186e-17,6.465169653975533e-13,2.523958883988978e-19,4.048909263421052e-10,2.359833067267445e-19,2.0941587223002878e-13,1.5741314885694346e-17,2.874930739015827e-18,1.5602685701603114e-16,1.4377142474747153e-18,2.2290837297684848e-21,5.366846493582399e-15,2.794006733247478e-16,1.5105674561422872e-18,7.605523849596452e-12,3.665077234773937e-18,3.200709147591421e-14,1.2926796522094719e-08,9.970960253341365e-26,3.339753965455915e-17,2.3376457629971543e-14,2.5304813799920112e-11,1.1199248605936685e-16,1.7568245306871094e-13,1.4733662984944704e-16,3.5297105363216144e-21,5.635251226729092e-23,4.059181200683008e-16,6.689602790167868e-15,1.6054454472183346e-20,2.0899120040346157e-14,4.366301297694713e-20,5.527593140153275e-12,1.784512815294903e-11,3.1343175572864136e-20,3.776993117291136e-18,5.526614695126452e-15,1.2871484873207766e-16,1.4373080850504927e-11,5.602979451929668e-12,1.2234143633275454e-21,3.555032855010083e-14,9.025682761940046e-13,2.445797809614604e-14,9.39026700090456e-22,2.690453022201827e-19,1.968168320499991e-18,9.728842731426823e-11,1.5776425721369947e-09,4.767778060888271e-18,2.7012497325236902e-20,1.0227752878329191e-19,1.2741324054035122e-19,1.541355780286001e-16,4.9290304097397014e-15,4.379443937470216e-21,1.7266654397913401e-15,3.588261534014396e-15,1.3197751376578282e-16,2.3858945374932716e-10,1.1920572862145207e-10,0.9999998807907104,1.4155393591854193e-16,7.070147614784693e-18,1.590774197057879e-17,1.5442350835017347e-14,8.530102080413215e-13
884,1.366455976148373e-10,3.5451383582213447e-12,8.77246222330541e-08,1.0895834066104726e-06,2.0530016488912173e-12,1.085124693009018e-13,2.846480429835596e-12,6.114990458438996e-12,2.615602179290022e-12,1.7127122203114409e-12,6.399453411631839e-08,3.770894620863663e-12,5.498628752320656e-07,2.5384270965593536e-13,1.039855159444547e-12,5.002419919269974e-13,8.982359830367044e-16,1.563564165293907e-12,3.340630072914963e-12,8.760869363300117e-09,5.683660209143682e-10,1.4106241508216044e-08,5.353979046674069e-14,4.526591101949862e-09,3.1331870431472453e-10,2.033664209255548e-11,9.155190494603005e-12,2.8537237948145916e-14,1.0702272845719563e-08,1.0332972699700349e-08,2.4609395410379875e-08,3.921888591662537e-08,4.310939383245227e-10,3.0764702851210357e-12,1.4632758338350982e-09,1.154608179898542e-11,3.1588236800578207e-12,5.970768324203846e-10,1.3119322295196412e-09,9.99775018328819e-09,1.2260249239448573e-12,1.0040329678773219e-11,6.016770469439298e-14,5.685364830830542e-13,1.14160720807166e-11,6.698901849899741e-11,5.601852421932563e-07,1.2522179473895e-12,1.780652014726769e-10,5.24007712221497e-11,3.0019688124216515e-11,5.41184935407002e-12,3.5108371765346646e-10,9.73192371134246e-08,8.092870302789379e-06,5.844606221216964e-06,1.9880690427243053e-09,2.6694267049641798e-14,1.7434177397847805e-15,7.898332595596136e-13,1.0008008866080331e-09,5.117190560177676e-10,3.341230764286607e-11,6.396111803174884e-15,3.789112668073358e-07,4.032864580949536e-06,1.6773530535450082e-13,1.5482237616503552e-13,0.9999392032623291,2.9554556718602853e-11,1.0793960170119021e-10,1.2454406538194018e-13,1.9372371952040487e-15,1.588151971043672e-10,7.696900061748835e-11,1.2209889987957467e-08,1.7554009634768164e-10,2.968672470858501e-17,6.741066182702434e-16,3.1868720995475996e-09,7.200846906599279e-13,4.6411653187306e-08,1.6004887438145557e-14,4.093593411295948e-13,2.792419073749386e-13,4.267136688440587e-08,1.150946804528985e-08,1.6250037773724024e-11,2.5847152109598204e-12,2.6504078337423465e-13,4.454974444900728e-10,3.415936422612731e-10,5.316898921137181e-09,5.4215383293865216e-09,7.009323677031887e-11,3.619040117279216e-16,2.7034291472105565e-10,1.2712160490924163e-10,3.9792965253582224e-05
887,3.3496618564825276e-13,2.803431653486399e-10,1.7189150103291695e-10,2.8646360283879346e-10,4.565147371238254e-09,3.058049924398176e-10,2.142920146885885e-10,1.0595408994618083e-09,1.918040899717699e-11,3.429854456005188e-10,9.102426368201577e-09,4.81689937714691e-07,2.983301783388015e-08,5.779655865012501e-09,2.906553886461438e-09,3.386987079689874e-10,4.147397703047062e-12,1.217112565246592e-12,1.56032253784133e-08,5.024831106759109e-10,2.288901845837188e-10,9.960967606303939e-10,1.756442991052154e-09,3.0874667267255518e-09,2.0609687290118472e-09,4.296359656930093e-10,3.208764951523335e-07,4.708154032655523e-14,0.00012042438902426511,4.3105745817229035e-07,3.0607940626481422e-09,2.5302440264524106e-12,1.4111659063509308e-10,1.364826385241713e-08,2.5768265299319637e-10,8.292079911598194e-08,8.217003188981664e-10,2.5917998650037966e-11,1.7307925093135168e-09,6.92504456556442e-11,1.2191002374262183e-10,1.6680246593681058e-12,2.160052692268266e-10,9.836659264905734e-10,1.177520303485835e-10,1.299041603453066e-12,1.2813284229196142e-05,4.975693468356468e-11,1.2088370304752516e-08,3.0117366804915946e-06,2.917315833350642e-10,1.1755310502792327e-08,1.0702643038484894e-07,0.48620742559432983,6.604497571061074e-07,0.5119760036468506,0.0006670891889370978,4.1185733615873785e-14,8.941584193681814e-17,4.708643631251563e-12,1.0883554474316881e-10,1.684373862609334e-09,2.98685876032323e-09,4.5649453661589234e-10,0.00017408309213351458,2.3258261983016837e-09,3.5886356108960626e-09,1.7056609596943773e-11,4.578773484809062e-07,0.0004135713679715991,5.894678452023072e-07,4.938900843853844e-08,3.6774427253361e-11,1.0898492064370657e-06,1.1320808290804507e-08,2.495354465281707e-07,4.043341182702331e-12,1.5572942935193623e-10,6.763670873377592e-11,6.445766143059473e-09,0.0004153918125666678,1.5101242478721133e-10,3.701091082913832e-12,1.6418638892901072e-08,4.471202054434631e-12,6.995714563196032e-10,1.2050462316892663e-07,8.50287062981181e-11,1.818588799551435e-07,8.245060992458086e-13,8.875412210729294e-11,1.4809560244799513e-09,2.6184579837718047e-07,3.979740995418979e-06,6.018746156848109e-13,4.345685256416064e-14,3.3936493615271957e-09,8.968004672205154e-10,8.037085876821948e-07
888,1.0846613569871449e-16,1.3713450710552914e-15,6.57281155805984e-16,5.155478209561916e-16,3.062044750752385e-16,3.873420342608534e-14,2.3554030146429527e-16,6.096552460389533e-16,3.3453026268304717e-16,1.9305483860837525e-12,5.550075156401935e-12,9.16392748359987e-15,1.1215555123077897e-13,1.1231188505253509e-12,1.4626781773621755e-13,1.284849200503587e-14,3.93742769222794e-18,6.504536401171958e-18,1.3413266469210726e-15,2.1139403911603534e-16,3.735478452168012e-13,1.241252868718068e-12,3.9686490205248504e-11,4.460950516317966e-14,5.669539815920943e-14,1.4304497595652756e-14,1.8658227632188662e-13,1.7793608301671593e-18,5.484476067740829e-11,7.914813552820088e-13,4.7172164805098444e-17,8.505222914845234e-11,1.0207428875936859e-15,2.971390355988035e-10,1.5017484190872274e-14,2.29201900514564e-12,2.942390187293635e-14,1.08765753751471e-15,1.0751085351839995e-12,4.681047114870902e-15,2.87389113842197e-17,1.0261153634682357e-14,1.2969562520385321e-17,7.274433101944464e-18,6.190224351718728e-15,6.417981346840042e-16,1.0,1.2343488539898023e-17,2.6618505034707585e-14,4.699194050376831e-13,1.959098202365286e-17,4.317027291200759e-10,2.385481677642798e-13,9.46094758091931e-09,1.908043167908602e-11,1.258420173622099e-10,9.702808001499363e-11,1.2861643936479496e-20,1.5469934693731306e-23,9.24897708245183e-17,1.667692337849712e-14,6.317196122450642e-18,4.0512444744386644e-13,3.986729311097325e-18,1.0156030183505749e-10,1.7013073241867183e-11,1.1484568721367716e-13,2.5797864926023124e-18,3.742656878857886e-11,1.8705982809771356e-16,2.3022033633851927e-14,1.6066812111095187e-15,3.9530535310457605e-16,1.316356962668963e-15,1.34691896525041e-10,1.2079670597131553e-10,6.429510111487027e-20,1.7158701107577025e-16,9.447624974012747e-12,1.190800675974395e-14,1.8223013376061914e-10,3.313307512347492e-18,8.114217232846415e-20,5.564756121179126e-12,3.127930753605224e-18,5.823023742055591e-19,7.488817637202895e-18,1.136561800531316e-19,4.154545596435355e-09,1.4259097726728213e-20,1.1406582832680143e-18,3.127971336740437e-15,8.945014867700607e-13,5.35846311766619e-10,9.929585674517707e-19,3.978491238431151e-20,4.092746568666409e-18,1.8872189509917814e-13,6.574250692448214e-13
889,2.8896962748414164e-19,5.911732908758793e-12,8.916697637772544e-18,1.1784339416326918e-19,1.429278233589884e-16,2.4389416322158186e-21,1.1316009842490468e-13,2.72703312023803e-18,3.4036266686004427e-16,8.969873455111355e-13,5.032618040689926e-22,4.054293555879555e-15,5.237579012100519e-18,2.436791392989744e-15,1.218011778811529e-15,5.257777521888145e-18,1.9402584194518395e-18,9.024912648054732e-16,1.3428336165292912e-20,1.0,4.067982435487797e-18,4.923608548535604e-19,5.112413782499055e-23,6.790853566787353e-23,3.72518930938052e-21,1.3108408513361865e-21,2.620278939571147e-13,4.6904197422613994e-20,2.779735795593504e-19,9.84739576808352e-18,1.9442584322495986e-19,1.797885333190131e-18,2.552672488195947e-16,2.183695424828905e-20,5.6711721999497904e-18,3.297795911308168e-19,5.584509092139422e-13,2.1193696754170932e-13,7.547708999141624e-15,1.4494239328584823e-15,8.669838935312923e-13,8.129663409069164e-16,1.0147866974923814e-16,3.4259747850536195e-19,2.1325986689339147e-19,8.903946855425192e-19,2.615206631388123e-20,3.3079174954764312e-09,1.106017506042039e-14,2.899359243660896e-18,1.2305525251121024e-13,4.962624590078199e-18,1.5017288325799407e-21,7.197554935813785e-19,1.6032440481896925e-18,5.349123705589642e-16,2.7582209312585762e-18,4.7186203714454694e-17,2.401189182083437e-17,3.161001598276855e-14,4.624853945515012e-22,3.099750697307717e-21,2.186085282096716e-22,1.0015309098005375e-15,2.1082851651000982e-14,6.243803217207471e-21,4.444407503917606e-21,5.769578956443686e-20,7.64882542069259e-14,5.975123405257932e-16,7.823503415069142e-23,2.821701253007733e-19,1.4571802038096528e-22,3.0119888516904475e-14,2.8841898369012274e-19,4.573770603032201e-19,3.895064331987751e-16,2.5009190604960205e-19,1.8863495733153785e-15,1.8643610568831017e-20,7.899385355905619e-13,1.434362615030227e-17,3.0579653392814876e-12,3.9509621431715186e-14,4.7901569863451066e-14,2.2281992806297106e-14,6.123580851602499e-19,3.9112191031764627e-16,7.123391860796841e-20,8.842015470732071e-17,5.043775144072714e-18,2.629632047347937e-20,2.2686157252181596e-19,8.532546379304062e-20,1.2844007812613106e-14,4.883085648614734e-15,2.6898917594766946e-17,5.839325791718392e-20,1.762563246667393e-14
890,1.2321294463500058e-14,1.00820442828207e-14,2.2177359774999683e-12,1.8353425197811454e-14,2.2776295823326298e-14,1.025583589407686e-12,7.432559105127138e-15,3.033064047857671e-14,3.605825355098777e-14,1.5361251767126438e-12,1.5987096091407693e-09,1.3695308958888621e-14,7.120750386904739e-13,1.2036717109142892e-11,4.3940347779596045e-13,6.843019938673409e-14,3.9619109148705293e-17,4.6088057923819505e-15,3.334600153783677e-15,1.1945124590525581e-14,2.3661320298906663e-12,7.769758447739861e-11,5.602012452012028e-13,7.133117203459924e-14,2.4515881268420345e-14,1.1811776871265695e-13,9.636704005307542e-14,8.840525883884985e-17,2.5993830352066816e-11,8.685872117039639e-13,1.0474034190151044e-14,5.540757115340966e-07,2.8011076531192503e-12,1.2003720684106156e-08,5.498146425989003e-13,2.1293909344133333e-11,1.334310916964454e-12,3.5762229088449546e-14,3.824522296080879e-12,7.220535475950529e-13,1.1053119275969761e-15,2.0712054846824118e-13,1.066717400750926e-15,4.9919780867313784e-17,9.644395742094969e-13,7.643447506866519e-12,0.9999994039535522,1.0747756222248501e-16,3.501277772485073e-14,9.827038271667532e-13,3.637209238695617e-16,4.489226490544951e-10,1.139446089565288e-11,2.3567716667116656e-09,3.330997977446515e-10,4.226947958319016e-11,8.307846077748593e-11,2.717674605582758e-18,7.635110990881433e-20,5.829077455096754e-15,1.3009154300677728e-12,3.9872328986542476e-16,1.2665716999510357e-12,7.175955264786556e-17,5.998044283472836e-10,1.8402825929797473e-09,6.21409878848872e-13,3.2869603209125756e-16,3.8509032407318955e-08,4.566856062152708e-15,6.914550854629498e-14,2.4250883622740048e-14,6.29247732207832e-15,4.607647813639759e-14,6.117207296263416e-10,2.258893738726897e-09,3.317010799949892e-18,7.132725482485554e-17,8.402181728150993e-12,6.450287894955997e-13,4.3211663414144397e-11,1.402671102301834e-15,9.208656825237422e-18,1.2453774123066808e-10,9.955764799395765e-16,4.2036187146866894e-17,3.1203183940619944e-15,2.2000688188195388e-17,7.461170015155005e-10,3.778230993077822e-18,1.1878860197210252e-16,4.9490014137568844e-14,4.588431024021844e-11,2.1362629720744764e-10,3.464777682831875e-15,2.705551446525181e-18,8.030314385290116e-17,3.781758977153271e-13,2.7724595189071444e-11
891,4.4819571665133395e-11,5.534847927202158e-11,1.9324920136343238e-11,1.8282472424857588e-08,3.144447186355717e-15,6.246723229393268e-18,9.929853814205636e-12,2.2966984217220876e-12,1.0602031252915367e-08,3.597886369394046e-15,3.343884197315461e-11,8.837098804462262e-13,2.954210209793473e-08,4.492700360499667e-14,1.0271877792789041e-09,6.689968538994492e-14,5.320639415162809e-11,2.975588941911411e-10,7.153746457956242e-16,1.0874074263256261e-07,4.900373184492379e-13,3.137596519403596e-13,3.5804548548560265e-16,4.7319621329814597e-17,3.0266858897648463e-15,1.5179167904486984e-17,6.951653142017733e-10,3.071843723400497e-13,5.169838594391428e-16,4.084894315165011e-15,4.320653399945626e-14,8.784930560779003e-10,1.0261279326240214e-10,9.362729504452244e-15,1.8575603555337494e-10,9.865991588964545e-15,3.0698102393422744e-10,5.822609616679131e-10,3.479597512900945e-11,2.8037782599105165e-12,1.7078506664436333e-10,1.823461388994474e-05,1.6196264815415695e-11,6.895514974986083e-14,2.8851812432229007e-12,8.491243819186423e-10,9.88427655695956e-12,3.036212170570707e-09,3.663934156072912e-10,1.0201494596989713e-12,2.105426721854542e-09,1.9209032151371042e-13,5.062175095202131e-15,2.3886608294630685e-13,5.255903812216925e-15,1.580303704735997e-12,3.885053831919304e-14,1.6316803594026985e-13,6.877419522766104e-09,9.291760937057969e-12,1.3088674973493405e-14,4.0349459998752864e-16,7.13265533756961e-16,1.897489543961628e-12,1.6310232331395724e-10,4.623182397892403e-14,8.868542425057707e-16,6.405172514611663e-15,7.113666600222501e-11,1.4095768348658562e-14,2.815403927004367e-18,9.582818310302065e-16,8.736137344942018e-18,9.565808025248715e-14,4.109215002772934e-14,2.198336348027685e-12,2.57609818893334e-12,6.9556935318665965e-15,1.2734854064832234e-14,2.0314503117874194e-12,1.285290547020754e-15,4.274723630626198e-11,4.358723604269699e-09,1.2710529517789837e-08,5.67451241550998e-09,4.6019363320048967e-10,4.787275719071726e-13,4.38979538483486e-12,4.735921720842298e-15,5.550856996272557e-10,5.429544314150547e-11,3.2386680143270397e-11,5.4592350876448564e-14,2.7963479513719303e-13,0.9999815225601196,4.141282872183183e-08,1.1574318977206066e-13,8.0546723804642e-12,7.537283991387866e-11
895,8.64792600623332e-05,1.8558824182307587e-12,2.1625930702955788e-17,2.101626961348302e-08,1.2477190836079899e-08,9.145300580580148e-18,1.044053319005419e-14,5.990902218755423e-10,5.338563369150506e-09,1.9136645046380352e-10,6.592959511664276e-10,1.9489514002657415e-08,5.335173492229672e-13,4.707261196401646e-16,2.1409094982938193e-11,5.5271381350180756e-17,1.2280639793971204e-07,1.0377443804450437e-13,0.990841269493103,1.1966459616696353e-17,5.476898650158546e-07,3.1442665347078966e-22,7.111429883051499e-17,2.5056061283938724e-13,1.87527618322747e-07,8.431746274762623e-15,6.322863104401763e-14,7.662058870537428e-17,6.205528170315222e-13,5.368974452104138e-16,6.167309092940625e-17,1.840465944146401e-17,1.7981983612752585e-21,7.782192282897085e-15,3.757664801507916e-18,9.486088003995974e-08,2.2521982580105134e-19,6.759558884850136e-11,1.8225733964573332e-13,1.4554427541640935e-13,3.081319108286934e-13,2.0608565716581304e-15,1.4380538826643507e-19,1.0600651911829573e-08,1.6870859195067516e-15,6.021243100193204e-19,1.2714023830593356e-14,8.398526150791077e-14,9.60957002860141e-09,0.005824407562613487,8.0724997236285915e-22,1.5077874251879717e-14,3.9726305800391755e-16,4.586273028017729e-11,1.8051788824360317e-16,3.5575399666548375e-16,1.4277819107132855e-13,1.7900507747363964e-17,2.5794940511685504e-16,4.530582940059924e-12,1.7267393070952153e-10,7.642179404312064e-17,1.4541475662488423e-12,4.806919916602035e-16,9.958397801312305e-15,1.6065704539283687e-12,6.438346080639713e-20,2.539692634721561e-19,1.558384027731789e-15,1.0068557099174313e-11,3.289582690448045e-13,1.0618910550874716e-07,1.3999047974895453e-20,3.32003174952078e-11,3.7677277964220934e-10,6.588361583723112e-13,2.5067006304869965e-13,5.981985563270774e-17,1.811524383438273e-17,4.4697212883769e-15,9.606454087068839e-13,1.190939180585086e-18,1.4270555661967296e-16,1.1837568664520585e-16,2.6805835688355293e-15,1.595003296106512e-10,1.350994732751687e-10,1.167602624658939e-16,5.808407818304676e-14,0.003217600518837571,2.6287253623857865e-12,1.4175436717778211e-06,6.904537358520813e-11,2.7577238142839633e-05,6.480420909942485e-16,1.9185588989896474e-13,4.4940545967757373e-13,7.224753573176201e-10,1.189777443233453e-13
902,0.9999929666519165,7.706058013923212e-10,2.0094958683158914e-12,1.107540378852967e-10,1.4162901407210882e-10,1.0218899565515166e-13,3.0529506873933077e-15,2.048322622627552e-10,1.294831236009486e-06,9.631411224120257e-09,3.4796054926289344e-10,1.9884240087808536e-11,2.797888865035958e-10,6.89308582001863e-13,8.84295327935325e-12,5.053512065734088e-15,1.98719867228192e-08,5.206661490841924e-12,8.366733972309248e-09,1.89608940527608e-12,4.590093794831773e-06,7.983138355897195e-16,1.519237632450823e-17,4.035870162372168e-12,2.1167322061810268e-10,3.158737309802255e-14,7.00796226604794e-11,2.981798225758052e-14,2.5118121693918152e-14,2.8068896490950068e-14,2.657390377371608e-16,1.2998691012455765e-10,1.6220531650362898e-15,6.274568364883493e-11,1.766735358271071e-13,3.5624838634618072e-09,1.289823258549528e-16,1.525253923162495e-09,5.831442967396683e-11,2.4416364763357734e-11,1.1535777758378551e-12,1.661373971728608e-08,2.9107561960432945e-16,3.1679040358827126e-13,1.2809184594085588e-13,5.2137287712237124e-15,7.204476273371674e-13,3.5630832052185868e-12,1.5158436283968513e-08,5.060322791905492e-07,7.016121967437017e-18,1.2296177531040398e-12,1.4205170012395184e-16,1.7977135622140872e-12,1.0015675400154578e-08,1.4892472292252906e-14,4.13210400141209e-13,3.026823003223183e-16,3.821533137138809e-14,7.949616964708639e-09,9.281912911884849e-12,7.977853403937085e-13,4.438752425513226e-13,3.793723351414556e-15,3.656732902590498e-12,4.0838122572495195e-07,8.287979988047526e-18,6.5382986050539226e-18,8.804133116990798e-11,4.3685666656400127e-14,3.5409834786559458e-12,2.4820409616488348e-11,1.8701223278701174e-15,4.572723493259656e-13,1.3324084591204155e-07,7.745372676559725e-10,1.62179131235618e-10,2.302517288353824e-17,8.858830281757019e-14,1.0587232859068235e-13,6.06841779517836e-14,2.688901008861093e-15,1.2951049907256474e-14,5.696479529401777e-14,1.3995768988195323e-09,2.6131334873724654e-09,5.06020399193563e-12,1.6758426159231348e-15,1.2853758855901898e-12,1.0744389378203323e-08,7.040761029752929e-11,2.6106640405032522e-08,8.305011409484586e-13,3.815626703485009e-10,2.3439316893664186e-12,7.529061575584084e-12,1.1684648745530907e-13,1.6296993754494338e-09,3.965987954712702e-11
